"","1M","2M","3M","6M","9M","1Y","2Y","3Y","4Y","5Y","6Y","7Y","8Y","9Y","10Y","11Y","12Y","13Y","14Y","15Y","16Y","17Y","18Y","19Y","20Y"
"230",0.0206845911928326,0.021467906615241,0.0218593343528935,0.022934971282496,0.0239118200463129,0.0248877155077789,0.0265668586848243,0.0269598358341025,0.0271563775152938,0.0273567323650187,0.0276646000165044,0.0279758545684542,0.0282906785490202,0.0286092687197223,0.0289318357230337,0.0291450155050418,0.0293616609232824,0.0295817399876897,0.0298052747647677,0.0300323265251306,0.0300644191094433,0.0300987510236359,0.0301350632851641,0.0301731556343258,0.0302128720377487
"231",0.0210763256019163,0.0217614917815127,0.0219571673520421,0.022934971282496,0.0237165266173161,0.0243022925229648,0.0255867071837714,0.0259815797173331,0.0262805525302674,0.0266864788731617,0.0269922832057993,0.0273019265624006,0.0276513100047735,0.0280048751920425,0.028362859329948,0.0285743259594666,0.0287894242339635,0.0290080667177071,0.0292302346831872,0.0294559582639423,0.0295121753877897,0.029570784029468,0.0296315590128484,0.0296943295231489,0.029758965859001
"232",0.0218593343528935,0.0222506089348197,0.0227394869694893,0.0237165266173161,0.0245950468553801,0.0251802985302983,0.0264641571390974,0.0267587458721354,0.0270583288047888,0.0273617877728295,0.0277211536267007,0.028084518304372,0.0284701341284158,0.0288604135698265,0.0292556878048581,0.0296372995973023,0.0300243976617074,0.0303186087347498,0.030617853205239,0.0309222426827947,0.0310729635084391,0.0312275256845775,0.0313857872374033,0.0315476635063201,0.0317131147106009
"233",0.0218593343528935,0.0225439644348944,0.0232281261192072,0.0243998868235351,0.0252778071842686,0.0259601016695316,0.0274409116858956,0.0277344168463517,0.0279319806124647,0.0282360914146942,0.0285437573183376,0.028855050292722,0.0292061731298917,0.0295615357798164,0.0299214424285649,0.0303052388495279,0.0306944093039566,0.0309507570277513,0.031211714387505,0.0314773230031786,0.031605086462145,0.0317363423670847,0.0318709314798324,0.0320087501533286,0.03214973787978
"234",0.0233258253034968,0.0240094524603519,0.0243998868235351,0.0259601016695316,0.0273232956488904,0.0283930745012178,0.0307595658801844,0.0311479767223952,0.0313422257159167,0.0315415928324464,0.0317973842509578,0.0320568750339856,0.0323382126756703,0.0326234355842202,0.032912717574845,0.0331870026236649,0.0334655745666028,0.0336484046797385,0.0338349325736354,0.0340251229040392,0.0341083392448248,0.0341943216386772,0.0342829027736878,0.0343739644970508,0.0344674263431399
"235",0.0256677467485778,0.0259601016695316,0.0265445552221122,0.0279069532530079,0.0290732474857072,0.0300441213483766,0.0323101654806739,0.0328988408474983,0.0331933184095169,0.0333908730703883,0.0336986346814477,0.0340110855811439,0.0343282455399183,0.0346502434747289,0.0349772720077801,0.0353095677420581,0.035647402367649,0.035950421957916,0.0362591122710889,0.0365737096056929,0.0366768177476853,0.0367839240839911,0.036894782675162,0.0370092216003901,0.0371271259214068
"236",0.0251802985302983,0.0259601016695316,0.0266419309464211,0.0276151670329734,0.0286846338599089,0.0295588022415444,0.0318253868968135,0.0324142358250355,0.0329125862155807,0.0333156485084836,0.0337256280543083,0.0341421805071717,0.0344554516764136,0.0347744629485275,0.0350991421244424,0.0354295577543898,0.0357658699758872,0.0359862414581008,0.036211626499377,0.0364419787429358,0.0365470480549848,0.0366558642054523,0.036768221217944,0.0368839785817024,0.0370030463421224
"237",0.026934001240081,0.0279069532530079,0.0285874568519125,0.0291703772997799,0.029461710149619,0.0297529581493478,0.0297529581493478,0.0302532383074129,0.0309613561706054,0.0315733046638084,0.0320875291361969,0.0326091389604519,0.0330654172020142,0.0335290702081745,0.0340003681646955,0.034440807147619,0.0348892167673012,0.035224019888522,0.0355659799434246,0.0359152214602187,0.0360370965376982,0.0361639370500197,0.0362954218184865,0.036431325426648,0.036571496248746
"238",0.0249852526939086,0.0261549574768512,0.0274205955759922,0.0282958691548473,0.0288789595503768,0.029461710149619,0.0290675188069996,0.0297697890962276,0.0304773150591847,0.0310887989341809,0.0317080100176946,0.0323356139414885,0.0328992351004691,0.0334718266331224,0.0340539277048358,0.0345487282559077,0.0350529792656165,0.0354651233761142,0.0358861559228662,0.0363163514803042,0.0364583676648187,0.0366063632391606,0.0367599600930931,0.0369188962435439,0.0370829995314394
"239",0.02244618882983,0.0256677467485778,0.0272259862535915,0.0284902703996274,0.0290732474857072,0.0295588022415444,0.0296573460746941,0.0299570049921237,0.0302593969200294,0.0306683270802204,0.0310815752355037,0.0314997049928562,0.0319231794428386,0.032352431464432,0.0327878934509753,0.0332879622459738,0.0337959271492098,0.0341710391264491,0.0345533936109481,0.034943269115275,0.0350903505474124,0.0352425211160266,0.0353995194216927,0.0355611731383612,0.0357273792405021
"240",0.0262523711440657,0.0260575343192896,0.0272259862535915,0.0276151670329734,0.0280041964095973,0.0285874568519125,0.0270100372696231,0.0272170982153913,0.0277265447254735,0.0282388052286738,0.0288603878735888,0.0294884681952278,0.0300879032907253,0.0306954581977409,0.0313119132190446,0.0319188028297724,0.0325359465964336,0.0329827794269966,0.0334386456266497,0.0339038685134189,0.0341201845215497,0.0343430619469007,0.0345722890132789,0.0348077570371485,0.035049439562659
"241",0.0240094524603519,0.0261549574768512,0.0272259862535915,0.0282958691548473,0.0287818014254519,0.029364608629904,0.0290689505533065,0.0293704841591027,0.0297753872930823,0.0303905689834119,0.0309593705486709,0.0315350884737035,0.0320638615327115,0.0326004476028674,0.033145397403324,0.0336993201428416,0.0342628848070922,0.0346743079992644,0.0350943383710658,0.0355232532908406,0.0357436975040713,0.0359707054830714,0.0362041225586667,0.0364438901161519,0.0366900270315607
"242",0.0243022925229648,0.0251802985302983,0.0262523711440657,0.0266419309464211,0.0268366539535596,0.026934001240081,0.0251579589144999,0.0259654191028395,0.026877245905894,0.0279000481355924,0.0288815454680821,0.0298758019868865,0.0306840916134335,0.0315056216722077,0.0323413964379311,0.033056305677788,0.0337854953853025,0.0343460998692489,0.0349195286569911,0.0355062843392762,0.0357905465636967,0.0360840695406197,0.0363866373059607,0.036698180355889,0.0370187487828074
"243",0.0257652078860264,0.0267392971896215,0.0277124385665358,0.0279069532530079,0.0281014301108748,0.0282958691548473,0.0251406383943132,0.025953490525469,0.0269694996238615,0.0278900206868052,0.0289254113448359,0.0299738711765652,0.0308551645464596,0.0317508146676035,0.0326621520135407,0.0333759440611322,0.0341044582865374,0.034623429597825,0.0351548815549072,0.0356991170335569,0.0359311556374972,0.0361718478808564,0.036420819368039,0.0366778498741303,0.0369428415563675
"244",0.026934001240081,0.0275178860367393,0.0285874568519125,0.0290732474857072,0.0297529581493478,0.0302381830606099,0.028662047778411,0.0292696024614069,0.0298786697251743,0.0304927816440536,0.0312714942166832,0.0320596874064334,0.032804037390786,0.0335600152817569,0.0343287839104471,0.0349940366427203,0.0356725215305702,0.0361183384209138,0.0365750106037037,0.0370427293713724,0.037203616243117,0.0373717785383519,0.0375467519077846,0.0377282166772996,0.0379159654146902
"245",0.0237165266173161,0.0261549574768512,0.0277124385665358,0.0286846338599089,0.0297529581493478,0.0305292050348228,0.0303322124141146,0.0308334599572659,0.0313386423037898,0.0317456613121905,0.0323687244989767,0.0329993576473032,0.033711868472129,0.0344350153567789,0.0351700700178025,0.0358397511661295,0.0365225172560018,0.0370128997092248,0.0375147639462765,0.038028533411916,0.0382162435795497,0.0384117312972751,0.038614600687002,0.038824599136424,0.0390415865634032
"246",0.0234235149435881,0.0257652078860264,0.0274205955759922,0.0284902703996274,0.0296558849075107,0.0307231726428405,0.0315110799364903,0.0322076277820403,0.0327090038637075,0.033217593276386,0.0337334023003471,0.0342567330425855,0.0348247206641392,0.0354016368763498,0.0359882220300359,0.0364870244563119,0.0369956296177086,0.0374527048476833,0.0379197195201205,0.0383971540271283,0.038591822759799,0.0387935493853703,0.0390020719452163,0.0392172448071594,0.039439014800669
"247",0.0232281261192072,0.0254727959730311,0.0275178860367393,0.0292674976805681,0.0307231726428405,0.0321767316952212,0.0335545979098208,0.0347486944978262,0.035448599956665,0.0358483334143383,0.036150584458955,0.036459633348508,0.0367011922469841,0.0369480306794699,0.0371998843493823,0.0374762911420052,0.0377578566913729,0.0379420869844598,0.0381307364425246,0.038323744666199,0.0383542440154893,0.0383876460948078,0.0384236308597632,0.0384619528675682,0.038502422996818
